0.010730,0.000326,0.000503,1.267613,0.000324,0.000529,3.736746
0.010905,0.000337,0.000524,1.341733,0.000324,0.000548,2.926259
0.011960,0.000347,0.000540,1.300392,0.000340,0.000566,3.328982
0.024378,0.000627,0.000895,1.908787,0.000667,0.000815,1.100368
0.026229,0.000653,0.000929,1.916673,0.000691,0.000842,1.090902
0.049334,0.001037,0.000989,1.723363,0.000899,0.001143,1.382432
0.048822,0.001028,0.001080,1.887130,0.000862,0.001212,1.127230
0.007083,0.000271,0.000393,1.244766,0.000276,0.000404,4.085537
0.007843,0.000286,0.000412,1.245196,0.000292,0.000425,4.078372
0.010043,0.000313,0.000484,1.251811,0.000318,0.000499,3.971233
0.007101,0.000267,0.000412,1.283531,0.000266,0.000440,3.526950
0.009989,0.000298,0.000502,1.242534,0.000301,0.000526,4.123133
0.012828,0.000340,0.000564,1.237278,0.000339,0.000603,4.214468
0.013533,0.000342,0.000594,1.244648,0.000339,0.000631,4.087504
0.006040,0.000289,0.000362,1.437126,0.000258,0.000410,2.287671
0.007855,0.000350,0.000398,1.468918,0.000310,0.000461,2.132570
0.009392,0.000410,0.000386,1.396662,0.000341,0.000489,2.521036
0.011044,0.000470,0.000398,1.405022,0.000334,0.000549,2.469003
0.006637,0.000262,0.000388,1.270410,0.000265,0.000398,3.698085
0.010947,0.000332,0.000554,1.395925,0.000320,0.000540,2.525731
0.006637,0.000277,0.000374,1.295186,0.000261,0.000407,3.387692
0.008307,0.000281,0.000439,1.229403,0.000286,0.000458,4.359138
0.008705,0.000281,0.000456,1.222243,0.000288,0.000480,4.499573
0.009766,0.000308,0.000481,1.258734,0.000308,0.000509,3.864979
0.007149,0.000271,0.000391,1.229038,0.000276,0.000411,4.366088
0.008886,0.000298,0.000448,1.248304,0.000300,0.000473,4.027320
0.009693,0.000307,0.000474,1.247761,0.000308,0.000500,4.036146
0.010459,0.000317,0.000494,1.240187,0.000316,0.000525,4.163419
0.007330,0.000307,0.000377,1.312500,0.000300,0.000387,3.200002
0.007933,0.000326,0.000374,1.272036,0.000308,0.000405,3.675978
0.008729,0.000338,0.000398,1.276243,0.000317,0.000432,3.620000
0.009205,0.000335,0.000423,1.277169,0.000327,0.000445,3.607902
0.008283,0.000350,0.000398,1.393013,0.000313,0.000470,2.544445
0.009904,0.000398,0.000398,1.325624,0.000338,0.000490,3.071028
0.036826,0.000796,0.000844,1.512522,0.000717,0.000971,1.951134
0.038020,0.000832,0.000808,1.465990,0.000725,0.000953,2.145968
0.039044,0.000868,0.000760,1.400648,0.000718,0.000943,2.495954
0.037688,0.000892,0.000723,1.420346,0.000707,0.000921,2.378995
0.006950,0.000301,0.000386,1.387684,0.000299,0.000428,2.579418
0.008855,0.000362,0.000410,1.388700,0.000339,0.000474,2.572680
0.010567,0.000422,0.000410,1.357673,0.000353,0.000513,2.795853
0.011556,0.000458,0.000410,1.347939,0.000342,0.000540,2.874063
0.011092,0.000470,0.000386,1.356522,0.000329,0.000534,2.804878
0.010706,0.000332,0.000520,1.339527,0.000321,0.000521,2.945274
0.007023,0.000301,0.000350,1.244635,0.000297,0.000372,4.087719
0.007577,0.000301,0.000374,1.233095,0.000304,0.000393,4.290102
0.008289,0.000313,0.000398,1.248000,0.000314,0.000416,4.032258
0.008729,0.000326,0.000398,1.230663,0.000322,0.000426,4.335330
0.009470,0.000338,0.000422,1.247613,0.000335,0.000444,4.038560
0.047906,0.000625,0.001276,1.381569,0.000618,0.001245,2.620759
0.048768,0.000661,0.001263,1.420128,0.000637,0.001234,2.380229
0.047050,0.000641,0.001258,1.421953,0.000614,0.001246,2.369931
0.045193,0.000650,0.001238,1.477001,0.000613,0.001228,2.096431
0.044928,0.000626,0.001196,1.381436,0.000606,0.001175,2.621671
0.039744,0.000603,0.001148,1.443669,0.000572,0.001145,2.253933
0.009482,0.000398,0.000410,1.426573,0.000348,0.000490,2.344262
0.010664,0.000446,0.000410,1.422272,0.000336,0.000533,2.368139
0.011194,0.000324,0.000571,1.371028,0.000319,0.000557,2.695213
0.010573,0.000315,0.000537,1.328962,0.000309,0.000538,3.039861
0.009742,0.000307,0.000512,1.336634,0.000304,0.000508,2.970588
0.009307,0.000298,0.000486,1.292098,0.000298,0.000493,3.423505
0.005323,0.000265,0.000350,1.445074,0.000259,0.000381,2.246819
0.007119,0.000326,0.000386,1.463167,0.000303,0.000437,2.159049
0.008952,0.000386,0.000398,1.422222,0.000336,0.000482,2.368421
0.010519,0.000434,0.000410,1.402865,0.000344,0.000523,2.482219
0.011369,0.000327,0.000587,1.400412,0.000329,0.000560,2.497429
0.011273,0.000324,0.000563,1.341176,0.000316,0.000563,2.931038
0.010447,0.000309,0.000546,1.339476,0.000308,0.000535,2.945718
0.009289,0.000307,0.000486,1.331603,0.000300,0.000487,3.015657
0.038574,0.000575,0.001196,1.478092,0.000546,0.001255,2.091649
0.041510,0.000598,0.001246,1.489432,0.000566,0.001305,2.043184
0.039038,0.000880,0.000820,1.533045,0.000790,0.000870,1.876014
0.042444,0.000916,0.000856,1.532737,0.000821,0.000900,1.877099
0.044132,0.000940,0.000868,1.534217,0.000841,0.000924,1.871900
0.044313,0.000965,0.000808,1.458305,0.000788,0.000978,2.181953
0.006830,0.000286,0.000377,1.309797,0.000280,0.000390,3.227921
0.007324,0.000293,0.000397,1.316070,0.000281,0.000411,3.163858
0.008753,0.000319,0.000431,1.303333,0.000304,0.000460,3.296703
0.008879,0.000350,0.000386,1.260014,0.000326,0.000424,3.845953
0.009434,0.000350,0.000410,1.260064,0.000330,0.000447,3.845209
0.009928,0.000386,0.000398,1.282331,0.000350,0.000445,3.541935
0.010242,0.000386,0.000398,1.243084,0.000355,0.000452,4.113801
0.011122,0.000398,0.000422,1.252033,0.000368,0.000472,3.967742
0.012044,0.000410,0.000446,1.259259,0.000380,0.000498,3.857143
0.013075,0.000422,0.000470,1.258645,0.000391,0.000526,3.866310
0.006938,0.000301,0.000374,1.346655,0.000300,0.000416,2.884712
0.008904,0.000362,0.000386,1.299932,0.000336,0.000453,3.334086
0.010278,0.000410,0.000386,1.276246,0.000335,0.000488,3.619957
0.010622,0.000470,0.000362,1.328036,0.000318,0.000519,3.048443
0.009965,0.000324,0.000468,1.261791,0.000328,0.000484,3.819846
0.010537,0.000328,0.000486,1.255054,0.000330,0.000505,3.920733
0.007059,0.000338,0.000338,1.339026,0.000311,0.000368,2.949622
0.007999,0.000345,0.000351,1.256750,0.000344,0.000364,3.894835
0.009235,0.000353,0.000392,1.241856,0.000353,0.000412,4.134696
0.010031,0.000358,0.000418,1.237429,0.000363,0.000439,4.211776
0.009748,0.000350,0.000422,1.256305,0.000350,0.000436,3.901603
0.010718,0.000372,0.000431,1.241845,0.000362,0.000465,4.134884
0.012388,0.000398,0.000470,1.252555,0.000392,0.000492,3.959538
0.008693,0.000329,0.000399,1.252150,0.000334,0.000407,3.965897
0.009374,0.000336,0.000419,1.244040,0.000343,0.000427,4.097684
0.010085,0.000350,0.000431,1.243275,0.000355,0.000442,4.110568
0.010736,0.000362,0.000434,1.212802,0.000364,0.000459,4.699208
0.011677,0.000374,0.000470,1.248322,0.000376,0.000487,4.027027
0.028513,0.000524,0.000860,1.310294,0.000517,0.000897,3.222753
0.027446,0.000547,0.000854,1.410214,0.000502,0.000913,2.437749
0.030665,0.000560,0.000923,1.398624,0.000529,0.000959,2.508632
0.033318,0.000591,0.000977,1.436222,0.000545,0.001033,2.292410
0.036332,0.000599,0.001016,1.389455,0.000569,0.001057,2.567692
0.027627,0.000500,0.000852,1.278874,0.000498,0.000885,3.585847
0.031352,0.000530,0.000921,1.291337,0.000525,0.000958,3.432450
0.035693,0.000562,0.000982,1.283844,0.000559,0.001025,3.523065
0.003689,0.000121,0.000567,1.535947,0.000123,0.000564,1.865855
0.017494,0.000374,0.000760,1.345968,0.000381,0.000794,2.890438
0.021008,0.000482,0.000723,1.377331,0.000506,0.000726,2.650190
0.022346,0.000530,0.000687,1.353116,0.000576,0.000695,2.831933
0.053952,0.000856,0.001133,1.491397,0.000731,0.001251,2.035016
0.055754,0.000892,0.001182,1.568169,0.000730,0.001318,1.760038
0.055634,0.000746,0.001434,1.594238,0.000724,0.001334,1.682827
0.055694,0.000750,0.001410,1.574258,0.000732,0.001318,1.741376
0.059124,0.000757,0.001404,1.490937,0.000736,0.001328,2.036922
0.058503,0.000784,0.001306,1.450414,0.000727,0.001311,2.220177
0.057762,0.000784,0.001285,1.445959,0.000722,0.001303,2.242360
0.056677,0.000775,0.001273,1.443196,0.000719,0.001292,2.256338
0.010061,0.000458,0.000386,1.457160,0.000316,0.000540,2.187418
0.010399,0.000308,0.000585,1.436970,0.000297,0.000568,2.288488
0.009458,0.000298,0.000546,1.427661,0.000283,0.000543,2.338302
0.008789,0.000281,0.000520,1.380658,0.000275,0.000518,2.627028
0.008072,0.000272,0.000502,1.401498,0.000259,0.000500,2.490671
0.008234,0.000326,0.000398,1.304539,0.000322,0.000399,3.283654
0.008819,0.000326,0.000410,1.254956,0.000328,0.000419,3.922252
0.009374,0.000350,0.000422,1.305466,0.000342,0.000429,3.273684
0.009868,0.000350,0.000434,1.275504,0.000348,0.000444,3.629712
0.010694,0.000362,0.000446,1.251409,0.000363,0.000458,3.977578
0.006685,0.000326,0.000374,1.509468,0.000296,0.000429,1.962832
0.008421,0.000374,0.000386,1.420186,0.000320,0.000467,2.379898
0.009567,0.000434,0.000386,1.451796,0.000312,0.000515,2.213389
0.010091,0.000470,0.000362,1.397849,0.000303,0.000531,2.513514
0.009476,0.000298,0.000502,1.310463,0.000300,0.000509,3.221000
0.008837,0.000276,0.000522,1.353119,0.000273,0.000513,2.831908
0.007330,0.000289,0.000386,1.263158,0.000282,0.000410,3.800000
0.007891,0.000301,0.000398,1.260504,0.000292,0.000429,3.838710
0.008518,0.000318,0.000417,1.291991,0.000309,0.000434,3.424758
0.008940,0.000313,0.000437,1.267161,0.000312,0.000450,3.743060
0.009543,0.000326,0.000446,1.262160,0.000320,0.000473,3.814458
0.006824,0.000350,0.000374,1.588339,0.000276,0.000455,1.699700
0.008114,0.000410,0.000386,1.616642,0.000293,0.000509,1.621687
0.009241,0.000321,0.000531,1.529937,0.000285,0.000552,1.887017
0.009464,0.000296,0.000557,1.442877,0.000282,0.000547,2.257961
0.007565,0.000293,0.000394,1.265920,0.000288,0.000418,3.760531
0.007541,0.000292,0.000395,1.269441,0.000281,0.000428,3.711393
0.008048,0.000301,0.000410,1.273408,0.000290,0.000436,3.657534
0.008626,0.000287,0.000447,1.232704,0.000291,0.000468,4.297300
0.008795,0.000313,0.000434,1.283071,0.000303,0.000466,3.532688
0.009573,0.000326,0.000456,1.289343,0.000309,0.000500,3.456110
0.010640,0.000305,0.000524,1.245134,0.000306,0.000554,4.079405
0.011478,0.000326,0.000537,1.265595,0.000319,0.000574,3.765135
0.010356,0.000367,0.000426,1.250757,0.000362,0.000450,3.987931
0.010676,0.000372,0.000453,1.309091,0.000365,0.000466,3.235295
0.011532,0.000386,0.000458,1.271302,0.000375,0.000482,3.685935
0.012086,0.000385,0.000469,1.239202,0.000393,0.000483,4.180573
0.012213,0.000394,0.000470,1.258318,0.000398,0.000485,3.871205
0.013322,0.000401,0.000506,1.263117,0.000404,0.000524,3.800589
0.014052,0.000410,0.000506,1.225225,0.000416,0.000534,4.440000
0.015137,0.000423,0.000555,1.286372,0.000422,0.000566,3.491959
0.007397,0.000302,0.000383,1.296169,0.000298,0.000391,3.376446
0.007776,0.000313,0.000386,1.289922,0.000311,0.000394,3.449198
0.008301,0.000326,0.000398,1.294118,0.000323,0.000402,3.400000
0.008427,0.000326,0.000398,1.274678,0.000323,0.000412,3.640625
0.009084,0.000338,0.000422,1.300597,0.000335,0.000430,3.326711
0.009223,0.000338,0.000422,1.281046,0.000338,0.000432,3.558140
0.009820,0.000362,0.000434,1.325967,0.000351,0.000446,3.067797
0.010628,0.000362,0.000458,1.293250,0.000356,0.000471,3.410058
0.006432,0.000277,0.000362,1.293346,0.000269,0.000383,3.408946
0.006860,0.000292,0.000382,1.349772,0.000275,0.000402,2.859004
0.007614,0.000313,0.000386,1.317498,0.000298,0.000406,3.149626
0.008138,0.000328,0.000408,1.362225,0.000305,0.000433,2.760713
0.008367,0.000338,0.000398,1.331412,0.000309,0.000433,3.017391
0.008090,0.000313,0.000386,1.239940,0.000321,0.000393,4.167702
0.007921,0.000338,0.000362,1.278539,0.000335,0.000369,3.590164
0.008705,0.000338,0.000398,1.279778,0.000340,0.000398,3.574257
0.009253,0.000350,0.000410,1.284690,0.000349,0.000417,3.512586
0.009699,0.000350,0.000422,1.261653,0.000354,0.000430,3.821853
0.009506,0.000341,0.000428,1.273441,0.000330,0.000451,3.657099
0.016047,0.000422,0.000603,1.314801,0.000416,0.000635,3.176611
0.016656,0.000434,0.000615,1.328990,0.000424,0.000649,3.039604
0.017675,0.000446,0.000627,1.312415,0.000435,0.000664,3.200873
0.018627,0.000446,0.000651,1.293204,0.000442,0.000685,3.410596
0.019272,0.000458,0.000663,1.307476,0.000448,0.000706,3.252289
0.020128,0.000470,0.000675,1.308176,0.000461,0.000711,3.244898
0.021231,0.000482,0.000699,1.317433,0.000475,0.000728,3.150268
0.007855,0.000301,0.000386,1.227936,0.000288,0.000427,4.387206
0.008271,0.000313,0.000398,1.250729,0.000299,0.000431,3.988372
0.009398,0.000319,0.000445,1.252264,0.000312,0.000474,3.964094
0.006330,0.000313,0.000362,1.485714,0.000274,0.000418,2.058824
0.007638,0.000350,0.000362,1.373323,0.000296,0.000438,2.678647
0.008970,0.000422,0.000362,1.411290,0.000300,0.000495,2.431373
0.009531,0.000458,0.000350,1.394054,0.000300,0.000505,2.537721
0.008741,0.000446,0.000326,1.377931,0.000290,0.000484,2.645985
0.008228,0.000296,0.000475,1.417610,0.000275,0.000476,2.394580
0.009488,0.000293,0.000484,1.240268,0.000298,0.000505,4.162012
0.009928,0.000301,0.000496,1.245484,0.000304,0.000520,4.073586
0.010670,0.000312,0.000519,1.259275,0.000312,0.000543,3.856905
0.009500,0.000362,0.000446,1.408629,0.000330,0.000494,2.447205
0.011092,0.000434,0.000422,1.369565,0.000342,0.000535,2.705882
0.012303,0.000494,0.000410,1.365997,0.000341,0.000571,2.732262
0.011351,0.000324,0.000570,1.349442,0.000321,0.000554,2.861702
0.010332,0.000313,0.000540,1.359107,0.000306,0.000532,2.784688
0.009458,0.000305,0.000515,1.375114,0.000296,0.000502,2.665856
0.008084,0.000302,0.000404,1.252796,0.000299,0.000428,3.955754
0.008572,0.000386,0.000374,1.395218,0.000314,0.000468,2.530249
0.010043,0.000434,0.000374,1.339736,0.000318,0.000508,2.943463
0.009850,0.000321,0.000521,1.409441,0.000293,0.000531,2.442353
0.008813,0.000312,0.000477,1.401915,0.000285,0.000498,2.488087
0.008512,0.000458,0.000313,1.399433,0.000273,0.000493,2.503546
0.015137,0.000389,0.000605,1.289901,0.000381,0.000642,3.449455
0.017699,0.000415,0.000664,1.290559,0.000402,0.000713,3.441643
0.019079,0.000424,0.000697,1.285066,0.000414,0.000739,3.507963
0.020333,0.000438,0.000721,1.289507,0.000427,0.000767,3.454151
0.007059,0.000264,0.000404,1.255337,0.000266,0.000419,3.916391
0.007915,0.000280,0.000426,1.251485,0.000281,0.000447,3.976380
0.008596,0.000290,0.000448,1.252064,0.000292,0.000466,3.967240
0.009217,0.000362,0.000398,1.294964,0.000335,0.000461,3.390244
0.010953,0.000470,0.000398,1.416621,0.000332,0.000537,2.400264
0.010851,0.000324,0.000517,1.281104,0.000322,0.000529,3.557407
0.010441,0.000307,0.000537,1.309469,0.000303,0.000538,3.231343
0.009223,0.000307,0.000477,1.317647,0.000298,0.000478,3.148150
0.008904,0.000290,0.000486,1.312119,0.000289,0.000484,3.203905
0.008681,0.000313,0.000422,1.263889,0.000309,0.000444,3.789474
0.009506,0.000338,0.000434,1.278377,0.000328,0.000456,3.592255
0.009965,0.000338,0.000446,1.253479,0.000338,0.000463,3.945107
0.010851,0.000350,0.000470,1.256667,0.000347,0.000491,3.896104
0.011411,0.000350,0.000494,1.256207,0.000351,0.000512,3.903093
0.012141,0.000422,0.000470,1.355511,0.000386,0.000539,2.812849
0.013280,0.000470,0.000458,1.345438,0.000377,0.000570,2.894875
0.012948,0.000358,0.000571,1.310056,0.000366,0.000561,3.225228
0.011845,0.000347,0.000544,1.320834,0.000353,0.000533,3.116874
0.010959,0.000340,0.000510,1.313000,0.000342,0.000504,3.194885
0.006553,0.000241,0.000627,1.913523,0.000224,0.000686,1.094663
0.008952,0.000277,0.000639,1.641751,0.000252,0.000734,1.558237
0.011122,0.000277,0.000687,1.421138,0.000255,0.000803,2.374517
0.013298,0.000265,0.000723,1.196736,0.000281,0.000831,5.082949
0.016360,0.000326,0.000747,1.233603,0.000340,0.000826,4.280764
0.019013,0.000362,0.000772,1.217502,0.000390,0.000844,4.597668
0.021611,0.000410,0.000820,1.289819,0.000433,0.000877,3.450433
0.024752,0.000446,0.000856,1.279591,0.000483,0.000911,3.576655
0.027428,0.000494,0.000868,1.297582,0.000522,0.000916,3.360414
0.029279,0.000530,0.000868,1.304509,0.000543,0.000904,3.283976
0.033269,0.000603,0.000916,1.377061,0.000586,0.000946,2.652090
0.007427,0.000290,0.000375,1.217468,0.000295,0.000394,4.598370
0.035223,0.000639,0.000928,1.396885,0.000601,0.000971,2.519620
0.008054,0.000299,0.000403,1.240695,0.000303,0.000416,4.154636
0.036772,0.000675,0.000965,1.468852,0.000599,0.001019,2.132867
0.008373,0.000303,0.000408,1.226548,0.000310,0.000424,4.414069
0.038116,0.000618,0.001097,1.475432,0.000601,0.001048,2.103348
0.009259,0.000316,0.000433,1.226938,0.000321,0.000454,4.406497
0.039521,0.000606,0.001135,1.444575,0.000603,0.001086,2.249341
0.009760,0.000322,0.000450,1.230971,0.000329,0.000466,4.329558
0.040708,0.000596,0.001171,1.422387,0.000601,0.001116,2.367500
0.041474,0.000595,0.001153,1.371705,0.000604,0.001114,2.690305
0.042203,0.000594,0.001172,1.367916,0.000597,0.001138,2.718011
0.042468,0.000593,0.001165,1.350274,0.000598,0.001137,2.854905
0.042402,0.000592,0.001157,1.339472,0.000587,0.001151,2.945749
0.042402,0.000590,0.001154,1.332242,0.000582,0.001161,3.009853
0.040527,0.000575,0.001130,1.329066,0.000568,0.001133,3.038902
0.011206,0.000398,0.000470,1.384615,0.000366,0.000533,2.600000
0.012490,0.000446,0.000458,1.357143,0.000377,0.000546,2.800000
0.012882,0.000363,0.000593,1.386525,0.000360,0.000571,2.587157
0.012635,0.000355,0.000567,1.321249,0.000362,0.000553,3.112847
0.011339,0.000346,0.000532,1.348181,0.000348,0.000514,2.872068
0.010682,0.000329,0.000515,1.317006,0.000335,0.000505,3.154519
0.029339,0.000510,0.000918,1.324437,0.000498,0.000972,3.082261
0.006824,0.000217,0.000494,1.303886,0.000235,0.000528,3.290704
0.009627,0.000277,0.000555,1.324984,0.000298,0.000587,3.077071
0.012008,0.000326,0.000603,1.355422,0.000344,0.000627,2.813559
0.014769,0.000386,0.000627,1.358367,0.000406,0.000658,2.790433
0.017072,0.000434,0.000627,1.322034,0.000448,0.000664,3.105263
0.019001,0.000482,0.000627,1.319797,0.000478,0.000672,3.126984
0.020550,0.000518,0.000615,1.286594,0.000491,0.000681,3.489258
0.021768,0.000567,0.000591,1.275547,0.000498,0.000691,3.629146
0.032866,0.000568,0.000946,1.355539,0.000537,0.001011,2.812630
0.034150,0.000562,0.001000,1.366687,0.000547,0.001045,2.727118
0.035006,0.000570,0.001010,1.363169,0.000554,0.001050,2.753540
0.036386,0.000581,0.001025,1.357589,0.000558,0.001085,2.796504
0.038779,0.000609,0.001044,1.359556,0.000581,0.001116,2.781211
0.039979,0.000616,0.001075,1.373430,0.000586,0.001140,2.677881
0.006414,0.000350,0.000338,1.526316,0.000269,0.000436,1.900000
0.007819,0.000398,0.000350,1.475713,0.000287,0.000482,2.102107
0.009012,0.000446,0.000350,1.435452,0.000302,0.000516,2.296467
0.009748,0.000319,0.000522,1.415659,0.000293,0.000545,2.405821
0.009253,0.000307,0.000537,1.479319,0.000279,0.000535,2.086293
0.007397,0.000296,0.000391,1.295825,0.000284,0.000417,3.380376
0.007716,0.000326,0.000374,1.307812,0.000297,0.000416,3.248731
0.008542,0.000327,0.000407,1.294421,0.000313,0.000435,3.396501
0.005606,0.000313,0.000326,1.509677,0.000270,0.000364,1.962025
0.006691,0.000340,0.000350,1.475676,0.000311,0.000377,2.102273
0.007167,0.000360,0.000361,1.504016,0.000329,0.000392,1.984063
0.030792,0.000534,0.000949,1.365740,0.000528,0.000956,2.734184
0.030864,0.000551,0.000896,1.326399,0.000543,0.000923,3.063734
0.007288,0.000301,0.000362,1.240695,0.000300,0.000379,4.154639
0.007565,0.000301,0.000362,1.195219,0.000305,0.000389,5.122449
0.007891,0.000289,0.000386,1.173415,0.000301,0.000409,5.766520
0.008349,0.000301,0.000386,1.155235,0.000313,0.000414,6.441861
0.008771,0.000301,0.000410,1.168385,0.000317,0.000430,5.938776
0.009217,0.000326,0.000410,1.200785,0.000331,0.000433,4.980456
0.009470,0.000338,0.000422,1.247613,0.000334,0.000445,4.038560
